akpop,akrank,alpop,alrank,arpop,arrank,azpop,azrank,capop,carank,copop,corank,ctpop,ctrank,depop,derank,flpop,flrank,gapop,garank,hipop,hirank,iapop,iarank,idpop,idrank,ilpop,ilrank,inpop,inrank,kspop,ksrank,kyrank,kypop,lapop,larank,marank,mapop,mdpop,mdrank,mepop,merank,mirank,mipop,mnrank,mnpop,mopop,morank,mspop,msrank,mtrank,mtpop,ncpop,ncrank,ndpop,ndrank,nepop,nerank,nhrank,nhpop,njpop,njrank,nmrank,nmpop,nvrank,nvpop,nyrank,nypop,ohpop,ohrank,okpop,okrank,orpop,orrank,papop,parank,rirank,ripop,scpop,scrank,sdpop,sdrank,tnpop,tnrank,txpop,txrank,utpop,utrank,vapop,varank,vtpop,vtrank,wapop,warank,wipop,wirank,wvpop,wvrank,wyrank,wypop
,,,,,,,,,,,,,,,,,,,,,,6.045005314,6.216606101,,,,,,,,,,,,,,,,,,,6.216606101,8.243019469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.045005314,6.21860012,,,,,,,,,,,,,,,,,,,6.21860012,8.242493153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.045005314,6.22059017,,,,,,,,,,,,,,,,,,,6.22059017,8.242229891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.03068526,6.222576268,,,,,,,,,,,,,,,,,,,6.222576268,8.24143969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.02827852,6.224558429,,,,,,,,,,,,,,,,,,,6.224558429,8.239593454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.01615716,6.226536669,,,,,,,,,,,,,,,,,,,6.226536669,8.239329428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.011267174,6.228511004,,,,,,,,,,,,,,,,,,,6.228511004,8.239065332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.008813185,6.230481448,,,,,,,,,,,,,,,,,,,6.230481448,8.238272625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.003887067,6.232448017,,,,,,,,,,,,,,,,,,,6.232448017,8.237214703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.003887067,6.234410726,,,,,,,,,,,,,,,,,,,6.234410726,8.236950048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6.001414878,6.23636959,,,,,,,,,,,,,,,,,,,6.23636959,8.23270601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.996452089,6.238324625,,,,,,,,,,,,,,,,,,,6.238324625,8.230310799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.993961427,6.240275845,,,,,,,,,,,,,,,,,,,6.240275845,8.226573475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.983936281,6.242223265,,,,,,,,,,,,,,,,,,,6.242223265,8.225503098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.976350909,6.244166901,,,,,,,,,,,,,,,,,,,6.244166901,8.224431573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.96870756,6.246106765,,,,,,,,,,,,,,,,,,,6.246106765,8.223090551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.966146739,6.248042875,,,,,,,,,,,,,,,,,,,6.248042875,8.219326094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.955837369,6.249975242,,,,,,,,,,,,,,,,,,,6.249975242,8.214735833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.950642553,6.251903883,,,,,,,,,,,,,,,,,,,6.251903883,8.208219383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.950642553,6.253828812,,,,,,,,,,,,,,,,,,,6.253828812,8.206583614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.948034989,6.255750042,,,,,,,,,,,,,,,,,,,6.255750042,8.204671829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.945420609,6.257667588,,,,,,,,,,,,,,,,,,,6.257667588,8.201111644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.937536205,6.259581464,,,,,,,,,,,,,,,,,,,6.259581464,8.201111644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.929589143,6.261491684,,,,,,,,,,,,,,,,,,,6.261491684,8.201111644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.926926026,6.263398263,,,,,,,,,,,,,,,,,,,6.263398263,8.19450551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.924255797,6.265301213,,,,,,,,,,,,,,,,,,,6.265301213,8.190354404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.924255797,6.267200549,,,,,,,,,,,,,,,,,,,6.267200549,8.189799619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.924255797,6.269096284,,,,,,,,,,,,,,,,,,,6.269096284,8.187855444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.916202063,6.270988432,,,,,,,,,,,,,,,,,,,6.270988432,8.187577396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.916202063,6.272877007,,,,,,,,,,,,,,,,,,,6.272877007,8.181160858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.913503006,6.274762021,,,,,,,,,,,,,,,,,,,6.274762021,8.178077464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.910796644,6.276643489,,,,,,,,,,,,,,,,,,,6.276643489,8.177234886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.908082938,6.278521424,,,,,,,,,,,,,,,,,,,6.278521424,8.174984533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.905361848,6.280395839,,,,,,,,,,,,,,,,,,,6.280395839,8.173575487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.905361848,6.282266747,,,,,,,,,,,,,,,,,,,6.282266747,8.171034189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.902633333,6.284134161,,,,,,,,,,,,,,,,,,,6.284134161,8.170185653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.899897354,6.285998095,,,,,,,,,,,,,,,,,,,6.285998095,8.16905315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.894402834,6.28785856,,,,,,,,,,,,,,,,,,,6.28785856,8.168486417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.894402834,6.289715571,,,,,,,,,,,,,,,,,,,6.289715571,8.167635715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.891644212,6.29156914,,,,,,,,,,,,,,,,,,,6.29156914,8.167068178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.888877958,6.293419279,,,,,,,,,,,,,,,,,,,6.293419279,8.164225652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.888877958,6.295266001,,,,,,,,,,,,,,,,,,,6.295266001,8.163656176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.886104031,6.29710932,,,,,,,,,,,,,,,,,,,6.29710932,8.163371316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.877735782,6.298949247,,,,,,,,,,,,,,,,,,,6.298949247,8.163086376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.872117789,6.300785795,,,,,,,,,,,,,,,,,,,6.300785795,8.161945799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.866468057,6.302618976,,,,,,,,,,,,,,,,,,,6.302618976,8.161375023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.860786223,6.304448802,,,,,,,,,,,,,,,,,,,6.304448802,8.160518247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.857933154,6.306275287,,,,,,,,,,,,,,,,,,,6.306275287,8.159660737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.855071922,6.308098442,,,,,,,,,,,,,,,,,,,6.308098442,8.157083785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.85220248,6.309918278,,,,,,,,,,,,,,,,,,,6.309918278,8.15536212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.846438775,6.311734809,,,,,,,,,,,,,,,,,,,6.311734809,8.154212695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.840641657,6.313548046,,,,,,,,,,,,,,,,,,,6.313548046,8.152198016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.831882477,6.315358002,,,,,,,,,,,,,,,,,,,6.315358002,8.150467912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.831882477,6.317164687,,,,,,,,,,,,,,,,,,,6.317164687,8.149023868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.814130532,6.318968114,,,,,,,,,,,,,,,,,,,6.318968114,8.14815644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.811140993,6.320768294,,,,,,,,,,,,,,,,,,,6.320768294,8.144969417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.80814249,6.32256524,,,,,,,,,,,,,,,,,,,6.32256524,8.142063283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.799092654,6.324358962,,,,,,,,,,,,,,,,,,,6.324358962,8.139440522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.793013608,6.326149473,,,,,,,,,,,,,,,,,,,6.326149473,8.134174272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.793013608,6.327936784,,,,,,,,,,,,,,,,,,,6.327936784,8.133880888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.774551546,6.329720906,,,,,,,,,,,,,,,,,,,6.329720906,8.13270649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.774551546,6.33150185,,,,,,,,,,,,,,,,,,,6.33150185,8.13270649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.774551546,6.333279628,,,,,,,,,,,,,,,,,,,6.333279628,8.129174997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.765191103,6.335054251,,,,,,,,,,,,,,,,,,,6.335054251,8.125039097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.765191103,6.336825731,,,,,,,,,,,,,,,,,,,6.336825731,8.121480375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.765191103,6.338594078,,,,,,,,,,,,,,,,,,,6.338594078,8.117610746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.762051383,6.340359304,,,,,,,,,,,,,,,,,,,6.340359304,8.116715625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.752572639,6.342121419,,,,,,,,,,,,,,,,,,,6.342121419,8.114623886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.752572639,6.343880434,,,,,,,,,,,,,,,,,,,6.343880434,8.113726086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.752572639,6.345636361,,,,,,,,,,,,,,,,,,,6.345636361,8.110727583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.752572639,6.34738921,,,,,,,,,,,,,,,,,,,6.34738921,8.110427238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.743003188,6.349138991,,,,,,,,,,,,,,,,,,,6.349138991,8.10952566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.739792912,6.350885717,,,,,,,,,,,,,,,,,,,6.350885717,8.107418812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.736572297,6.352629396,,,,,,,,,,,,,,,,,,,6.352629396,8.106816039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.733341277,6.354370041,,,,,,,,,,,,,,,,,,,6.354370041,8.106816039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.733341277,6.356107661,,,,,,,,,,,,,,,,,,,6.356107661,8.105307516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.733341277,6.357842267,,,,,,,,,,,,,,,,,,,6.357842267,8.105005538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.726847748,6.359573869,,,,,,,,,,,,,,,,,,,6.359573869,8.104099056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.720311777,6.361302478,,,,,,,,,,,,,,,,,,,6.361302478,8.103796713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.717027701,6.363028104,,,,,,,,,,,,,,,,,,,6.363028104,8.103494278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.713732806,6.364750757,,,,,,,,,,,,,,,,,,,6.364750757,8.099857911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.713732806,6.366470448,,,,,,,,,,,,,,,,,,,6.366470448,8.099250562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.710427017,6.368187186,,,,,,,,,,,,,,,,,,,6.368187186,8.098338846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.710427017,6.369900983,,,,,,,,,,,,,,,,,,,6.369900983,8.097121931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.710427017,6.371611847,,,,,,,,,,,,,,,,,,,6.371611847,8.093767758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.707110265,6.37331979,,,,,,,,,,,,,,,,,,,6.37331979,8.092545264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.700443573,6.37502482,,,,,,,,,,,,,,,,,,,6.37502482,8.089175679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.690359454,6.376726948,,,,,,,,,,,,,,,,,,,6.376726948,8.089175679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.690359454,6.378426184,,,,,,,,,,,,,,,,,,,6.378426184,8.086410275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.683579767,6.380122537,,,,,,,,,,,,,,,,,,,6.380122537,8.085794701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.683579767,6.381816017,,,,,,,,,,,,,,,,,,,6.381816017,8.085794701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.676753802,6.383506635,,,,,,,,,,,,,,,,,,,6.383506635,8.083019919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.673323267,6.385194399,,,,,,,,,,,,,,,,,,,6.385194399,8.079618029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.673323267,6.386879319,,,,,,,,,,,,,,,,,,,6.386879319,8.077447149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.666426688,6.388561406,,,,,,,,,,,,,,,,,,,6.388561406,8.076515328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.666426688,6.390240667,,,,,,,,,,,,,,,,,,,6.390240667,8.07589363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.66296048,6.391917113,,,,,,,,,,,,,,,,,,,6.391917113,8.072779333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.659482216,6.393590754,,,,,,,,,,,,,,,,,,,6.393590754,8.072467369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.648974238,6.395261598,,,,,,,,,,,,,,,,,,,6.395261598,8.068402959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.645446898,6.396929655,,,,,,,,,,,,,,,,,,,6.396929655,8.06714904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.645446898,6.398594935,,,,,,,,,,,,,,,,,,,6.398594935,8.06652149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.645446898,6.400257445,,,,,,,,,,,,,,,,,,,6.400257445,8.062747901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.641907071,6.401917197,,,,,,,,,,,,,,,,,,,6.401917197,8.062432792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.638354669,6.403574198,,,,,,,,,,,,,,,,,,,6.403574198,8.060855753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.631211782,6.405228458,,,,,,,,,,,,,,,,,,,6.405228458,8.057694195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.631211782,6.406879986,,,,,,,,,,,,,,,,,,,6.406879986,8.055157732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.631211782,6.408528791,,,,,,,,,,,,,,,,,,,6.408528791,8.055157732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.616771098,6.410174882,,,,,,,,,,,,,,,,,,,6.410174882,8.054204897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.613128106,6.411818268,,,,,,,,,,,,,,,,,,,6.411818268,8.0522965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.59471138,6.413458957,,,,,,,,,,,,,,,,,,,6.413458957,8.048468744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.590986981,6.415096959,,,,,,,,,,,,,,,,,,,6.415096959,8.048149102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.587248658,6.416732283,,,,,,,,,,,,,,,,,,,6.416732283,8.04494705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5.583496309,6.418364936,,,,,,,,,,,,,,,,,,,6.418364936,8.043984431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
